user_name,score,content
Jon Sebayang,5,sangat bagus dan sukses selalu untuk selamanya di Indonesia tidak kalah dengan produk ini juga sehat secara keseluruhan dimana organ dan fungsi pupuk organik cair lah yang akan datang di blog ini dan sukses selalu untuk mengecat rumah tersebut dari awal hingga akhir tahun ini kami akan datang di blog ini dan itu adalah ia yang akan datang di halaman rumah tersebut tidak dapat ucl ini adalah beberapa contoh surat perjanjian kontrak dengan perusahaan ini didirikan di atas meja dan sukses selalu un
Shinta Setiawan,4,Cukup membantu dalam belajar
POPCAT,3,Bintang 3 karena kalau saya ngomong ticket di aksen inggris walaupun udah bener terus terusan gak kebaca jadi saya ke hitung salah
arminz ?,5,SUKAAAAAAAAAAA BANGETTTT NGEBANTUUUUU BANGETTTT BELAJARRRR BAHASAAAAA NYAAAAA APAAA LAGIIII ENGLISHHHHH NGEBANTUUUU BANGETTTT SUKAAAAA BANGETTTTT
Nabila Hasnap,5,"saya bisa belajar bahasa inggris lebih cepat, terimakasih!"
Dzakiy Achmad,5,seru dan bisa belajar semua bahasa
Keysa,5,Sangat mudah belajar bahasa lain dengan duolingo terimakasih ❤️
Akun misi 2,5,saya sampe bisa bahasa jepang 🗿
Febri Ipas,4,:) seru bgt
Agus Arianton,5,Duolingo help me learn and remember
Azka Prasaja,5,"bagus bisa belajar bahasa apa aja yang kamu mau dan bisa belajar catur juga,kalo ini sih harus di kasih ""ulala"""
Solo leveling arise,5,"akhirnya gw bisa baca manga, manhwa, manhua, dan novel yg mengandung bahasa Inggris 🥳🥳🥳🥳🥳🥳🥳🥳"
Valen Dika,5,ini sangat seru
Una Ina,2,"pelajarannya suka dan sangat membantu karna mudah dipahami, tapii kebanyakan untuk pelajaran mendengarkan percakapan banyak yg suka dengan sesama yaa, jd kurang sreg"
Mey Himawar,5,good
Kholilul 0505,5,sangat membantu dalam mengasah bahasa eanglis
Muhammad Athariz,5,sangat keren
Kenken,5,mantap
Pengguna Google,5,aplikasi ini bagus soalnya bisa bahasa Inggris
LINDA LINDA,5,pelajaran mudah di pahami jika rutin mainkan apk duolingo
Faiz Faiz,5,bagus
Dimas Ferdian,5,dengan metode pembelajaran yang unik agar pembelajaran tidak membosankan. dan setiap 1 kata atau kalimat yang di ulang beberapa kali dapat semakin ingat. mantap
Condong 11,5,sekarang aku bisa bahasa china sebelum belum bisa sekarang lumayan bisa
Dyon Palapa,5,bikin aku pintar bahasa inggris
Renald Theo,5,INI SANGAT LAH BAGUS GAME INI MENGASAH OTAK DAN BIKIN KITA GENIUS RESPECT
Lintang,5,aplikasi nya bagus bisa buat saya belajar bahasa inggris
Judin Judin,5,ini Sagan Bagus
Queen,5,aku jadi bisa belajar tanpa guru les tambahan !
Mutia gassania Angkat,5,bagus untuk bahasa inggris
Haniif Dzakwan Mutaqin,5,Berkat applikasi ini aku bisa bahasa Inggris sedikit lebih sedikit
Karsela David,5,bagus
neadel harnus,5,bagus
Andika Riski setiawan,5,aku jadi hapal bahasa inggris dan Tagalog disini
Protama Cell3,5,Duolingo hebatt bangat
Allysia,5,"bagus sekali, aku jadi belajar banyak kosakata baru."
Daseng Arizwan,5,bagus banger jadi kita sekalin belajar bahasa inggris
Tri wantari Surono,5,"aku bisa berbicara inggris dengan lancar, dan aku menjadi pintar matematika😆🙏 terimakasih duolingo anda sangat membantu saya"
Nurmalia Lestari,5,aku jadi bisa bahasa inggris
Ibnu,5,sangat membantu
Iik Vyz,5,bagus
Retno Banawati,5,sukkakkkk bikin tambah pinterrrrr✨✨✨
Zvi Gazali,5,keren aku bisa main _catur_
Rafi Ajajaa,5,aplikasi yg bagus untuk belajar bahasa Inggris supaya kalo mengerjakan pr sekolah jauh lebih gampang
Zaina Malika Nadhifa Prayogi,5,"asik, seru, karna Duolingo bahasa china ku juga lebih bagus, iklan nya ga panjang, dapet hadiah 3 hari super Duolingo, kerenn"
havin Abidzar1234,5,aku jadi bisa berbahasa inggris
Kamiluddin Kamiluddin,5,Aplikasi ini sangat membantu
Puja Andriani,5,"berkat duolingo aku bisa belajar bahasa inggris, sekarang aku sudah bisa sedikit"
Sakha Hermanu,5,gara gara aplikasi ini aku jadi semangat belajar bhs ingris
Sani Sani,5,Duolingo sangat bagus.duolingo juga seperti bermain gem jadi ngk bosan me mainkannya
Efendi,5,yah aku senang belajar duo lingo jadi aku bisa belajar bahasa Inggris sedikit demi sedikit
Mandi Rancan,4,i love duolingo
Salman Alfarisi,5,bagus banget wajib di download untuk yang mau belajar bahasa asing
jaka gunardi,5,ok
uwais benzema,5,seru game ny
Sulistiyo Wati,5,bagus
Yustina 23,5,duolinggo sangat membantu masa depan❤️❤️❤️
Kandangan Kandangan,5,bagus
Anindita Keisha,5,tadi nya saya tidak bisa bahasa inggris tetapi sejak belajar di Duolinggo semua menjadi mudah untuk ku jawab
Supri,5,oke aku suka tapi bolehkah ditambahkan pelajaran ilmiah ke dalam DUOLINGGO
Ilham Pamungkaa,5,seru bisa les dan bisa belajar
Ibnu Irawan,5,good
Zulfa,5,sangat membantuu makasih yaa
Alfa Rezi,5,good
davin colbert,5,very helpful
Nurhayati Syahrul,5,mudah di pelajari
FAHMI CSO,4,mohon bug energi nya di perbaiki
Kakadede Dhuha,4,"Bagus, tapi kalo di level berapa gitu, suka disuruh pake email, terus aku suka lupa sama email akuu"
Muh Lutfi,3,bagus untuk orang yang udah lupa pelajaran 😁
Mirda Lahada,5,sangat bagus😘
yora eco,5,suka banget sumpahh
game seru,5,bagus
Puja Fitria,5,mudah untuk pemula
citra Kirana2016,5,baguss
eang cukurukuk uciha,5,oke aja
Maryam Maryam,5,sangat mudah digunakan
M tsaqif,5,luar biasa ll
Christin Masengi,5,bagus untuk yang ingin belajar bahasa
Nafila Itsna,5,seru tapi harus pakai batrai
abd Rohim,5,sangat sangat membantu pembelajaran bahasa apapun
MICHAEL MONCER RAHINA,5,sangat membantuku untuk belajar Bahasa dengan lebih mudah dan interaktif
Miftachul Niam,5,keren
Flaviana Patrisia malla,5,"enak jadi mudah menghafal bahasa Inggris, aku jadi sangat suka bahasa inggris"
Akhmad fairuz ubaidillah,5,bisa cepat pakai bahasa luar Indonesia
Aisyah Putri Subah,5,enak banget bisa belajar bahasa2 di sini☺️
Rosmaida Aja,5,sangat membantu
BILQIS.M.A,5,bagus banget
reihan rizhani,4,baik bagus
Shakila marwah Saida,5,"Aku suka banget karna aplikasi ini membantu banget buat aku yang suka belajar bahasa inggris,spanyol,jerman dll"
Soni Kasep,5,mantap
Jansen,5,good
Jenisaa aqilaa,5,bagus bangettt cocok untuk yang pemula dan cara belajarnya seru bangettt
Esti Shah,5,Let the stars speak
Adheva Elvira,5,kerennn
azrilrehanafandi taha,5,wa sangat bagus aplikasinya aku kasih bintang 5
Timoteo Harita,5,apk yg paling bagus
Nana Ayunda,5,"duo aplikasi belajar yang berbayar dan juga bisa gratis bagus banget, semoga kedepannya fiturnya makin banyak 😎😎"
Yaya Talla,5,apk ini bagus dan seru banget! main sambil belajar bahasa dll. aku suka karena bisa belajar bahasa Inggris sampe bisa!😆
araa fushiguro,5,seruu buat belajar bahasa lain
Aliya Kalteng,5,belajar jdi seru dan mudah menghafal nya🫰
Tibg Ggkk,5,gamenya seruu bikin saya hapal bahasa
Rimando Yohanes Mangero,5,keren
Izzat Derajat,4,mantap isi waktu luang
Hali Yohanes,5,sangat bagus dan enak untuk hal pemula
Ahmad Shofi,5,"suka banget akuu, sangat membantu dalam belajar bahasa lain. aku disini bisa dapat kesenangan dan juga kosakata baru. thank you🥳🥳"
Indra Nata,5,thank you to the creator
Natasha Tasha,5,bagus bgt
Saya Sigma,4,"hebat, belajar menjadi lebih menarik"
Maulana Ana,5,bikin seru :D
Febi Dwi lestari,5,ih cukaa banget
mayman,5,mudah dipahami. interfacenya tidak membosankan
Dian Nurshintorini,4,mayan lah cuma harus isi energi kocak
Sry Nur Defi Padhli,4,seru dimainin
Gatan Atila putra,5,Aplikasi bagus
Reni Reni,5,aku menjadi pintar
RORNIJ Bos,5,Mantap sekali
Maulana Rizkisugianto,5,"suka sekali aku bisa belajar bahasa di sini, paling minusnya ada energinya sih semuanya tetep the best"
Arjuna Putra,5,bagus
Thomas Menaser,5,Sangat bagus dalam dua hari satu malam saya sudah mulai bisa berbicara bahasa spanyol tanpa masalah🙏😭 trimakasih duolingo
Latisya Wilda,5,seru banget sekali main tuh langsung ada streak nya ituloh yang bikin seruuu
Aan Petir,5,bagus bngt ak jadi ngerti bhsa ingris
raisa Wijayanto,5,karna bikin aku jadi tambah pinter dan cerdas dan nilai bahasa inggris ku tambah bagus
Sifa revani,4,saya suka belajar di duolingo
Azril Ramadhan,5,nice keren saya bisa lebih lancar berbahasa Inggris 👍👍👍👍
Zaidan Kusuma pradana,5,seruu + mudah dipahamii
Novi Mardiana,5,dulingo sangat bagus aku jadi semakin semangat belajarnya 😃😃😃😃
zia,4,udah bagus tapi setiap belajar pengucapan selalu salah padahal pengucapannya udah bener mending di hilangkan aja sih atau di upgrade
Batam Lucky,5,aku sangat suka game ini semoga game ini tidak dihapus 😍😍😍😍😍
Dinda feby,5,ini keren! aku jadi bisa fasih berbahasa prancis!...
Muhamad Wildan,5,"apk nya bagus tapi sayang nya, di batasi memakai energi"
Jefri Chandra,5,aku suka
Reza Aditya Prakasa,5,semoga bisa membuatku fasih berbahasa asing
Dania Dania,5,seru banget bisa belajar bahasa inggris
titik sitoba,4,fun and making me smart but you need super to be smarter
Dzakiyah Thamal,5,semenjak menakai duolingo b inggris aku seratus terus
Afif Hibatullah,5,mantap
Dwi Fitri Anggraini,4,membantu belajar mandiri
diki elnanda,5,i love you my owl
Ucup Maulana,5,mudah dimengerti
Ahmad Fauzan,5,minat belajar naik
Anisa Faiha,5,"saya suka,game ini membuat saya lancar berbahasa korea"
Warung Ukis,5,"aku bisa belajar bahasa inggris dari sini dan menghafal nya dengan cepatt, terimakasii duolingo"
Juan Khudri,5,bagus bangettt
GALANG ARIAN SAPUTRA,5,ok
Kevin K,5,sangat bagus untuk belajar bahasa inggris dan lain lain 🙄
Anggun Lestari,5,belajar bahasa inggris sangat membantu semoga aku pemula bisa lancar
Indra,5,"bagus dan praktis, mudah dipahami"
Gideon Marvin,5,sangat membatu
Fatima Zahra,4,"sanagt baik,memanfaat kan waktu luang.dan membuat cerdas."
Megi Yo,5,mantap jiwa
Ayu Ika,4,"sangat bagusss! hanya saja terkadang ada kesalahan. terkadang ketika saya tidak memakai aplikasi atau tidak sedang mengikuti quis pembelajaran, tiba-tiba suara pelajaran terdengar, seperti ""す"" atau bunyi lain atau kosakata. aneh tapi itu selalu. dan juga, sering kali ketika berlian ku sudah terkumpul 1000-3000, terkadang baterai ku habis dan aku membeli baterai seharga 250-an (tidak tau aku lupa) namun malah berlian ku tersisa 11 atau pun 30 begitu saja, padahal tadinya banyak. tolong di pebaiki"
Agung Kurniawan,5,とてもクールで素敵
Bonje Ganteng,4,"ya , bagus sih buat ingetin belajar bahasa inggris tapi kurangnya kurangin iklan super Duolingo nya , tapi bagus kok bisa pintar bahasa inggris"
Istiqomah Nur A,5,bagussss bgtttt
arshyla Nuria farzana,5,ini sangat seru dan menyenangkan kita bisa belajar semua bahasa disini jangan takut yaa
Mira Desi,4,so beautiful but SE olso remember me it make me angry
Reva Lina dadang,4,lumayan bermanfaat bagi pemula bahasa inggris
Abdi Jaya,5,aku sukaaaaaa mantaaap
Nita Yunsa,1,Aplikasi pelit. Pelit banget energi. Lagi asyik belajar XP tiba-tiba hangus. Uninstall aja deh. Masih banyak aplikasi belajar bahasa baik hati. Aku tidak akan merekomendasikan aplikasi ini ke orang-orang.
fitriana saraswati,5,"dengan duolingo aku bisa belajar bahasa inggris dengan mudah, cepat dan praktis"
wulani mataratu,5,luar biasa
Naila Akifa,5,baguss
Yeti Tenza,5,bagus aku semakin bisa bahasa di aplikasi duolingo ini
Ahmad Rasyid,3,"ini sangat bagus tapi super nya suka macet yang seharusnya supernya 12 bulan malah jadi 7 hari, pas mau di beli malah harus hubungkan ke plays store"
Rijalul Alam,5,Nice Apps
Sarno To,5,seru banget Duolingo terus misalnya kalo lagi gabut tinggal ngisi otak pakai Duolingo 🥰🥰🥰🥰🥰
Firdaus Santoso,5,bagus
Briin,5,Seruuu bangett!!!
Zaaa arap,5,apk nya membantu banget
Raa_stec Uu,5,nice
Zayn Faiq,4,bagus banget buat aku yang mau traveling 🇰🇷 amin
Ghaniyyah,4,itu sangat membantu belajar bahasa ku
Febry Putranto,5,good studying
Alfi Nurfauzia,4,"cara belajar nya seru banget aku suka, mudah buat di mengerti, cocok banget buat pemula"
Dede Rusman,5,sangat menarik
Renisa Bila,5,bagus banget anjirrrr
Jamhur Dayat,4,"aplikasi nya bagus sih tapi ada beberapa kekurangan salahsatunya adalah pada kursus catur seharusnya terdapat fitur maincatur bersama teman,o iya developer kalau bisa buatin fitur utk belajar sup pelajaran IPA/buatin aplikasi lain kusus buat pelajaran ipa"
Muhtsaqiif Prabaswara,5,bisa belajar bahasa inggris dengan gratis t
Clowy Ze,1,"males banget, niat belajar jadi males kalo harus nonton iklan dulu"
Kanaya Aya,5,aku suka banget sama kurususnya
Okta Oktafiabrsianipar,5,bagus
Rivaldi Rohadatul,5,aku suka apk ini
aidaa aidaaa,5,likee banget
Z3R0,4,bagus
Aji Ganteng,1,"nevermind, this apk is suck . There was a time when I played 20 times and the fire streak didn't light up"
Sri ayu Mutara,5,bgus
Kedai C19,5,bisa buat belajar di hp
puspita dewi09,5,"i think this application give me more beneficial, and this work to how learn English without confused"
Beryl HR,5,грустно
Siapa Ya Guys,5,Sangat bagus untuk melatih skill berbahasa
Doharni Harni,5,bagus👍
Adrian Aza,4,Saya sangat suka sekali belajar di apk duolingo 😇☺️
Rini Rini,5,bagus
Hillary Chrysan Payung Malisngorar,5,karna bagussss
Muhammad Anwar,5,seruu
Rahma Wijaya,5,sangat membatu belajar bahasa Inggris dengan cermat dan teliti menghafal
anak baik,4,good game
Riyanti Gs,5,bagus bangett!!
Lala Valeria naura,5,bagus banget tapi energinya cepet habis kalau sering jawab
Suhai,5,"aku kembali Duo, kangen akun lama ku🥹"
Robiah Robiatul Adawiyah,5,seru dan dapat mengenal dan mengingat kan kita
Attun Dzakirah,5,saya bisa dengan cepat belajar bahasa Jepang dan saya suka fitur nya yg memudahkan pemula seperti bermain game tapi sambil belajar
Nuraini Restuti,4,luvvv
Kenzie Alvaro,5,plajaran yang baik tapi bisa gak diubah menjadi sedang tingkat nya kecerdasan nya jangan mudah lagi tolong ubah ya kalo bisa. 🙏🙏🙏🙏 Duolingo semoga bermanfaat bagi aku ya 🙏🙏🙏 kau suka belajar dan menyempatkan waktuku untuk Duolingo
Antonius Devanda,5,Aplikasi nya keren bisa belajar banyak bahasa bisa memperluas wawasan dan pengetahuan
Tunikmah Hilya,5,dan ya saya sangat mengerti di semua bahasa terima kasih duolingo
Riri Yulvia10,5,duolingo bisa ningkat kan bahasa inggris saya
Benul 6789,5,good job dah admin thanks you saya perlahan lahan inggrisnya mulai lancar dan mengerti
Seril nobo,5,seru
Hanafi Aulia pranata,4,di duolingo banyak pelajaran bahasa yg ingin kamu lakukan coba lah dan pelajari
nadya anjani,4,"SERU POL, SUKAK BGT"
Dewi Rahmawati,5,semoga bisa dan bermanfaat
Syifa Nuraini,5,good
Natasya Kaila putri,5,baguss banget dan bisa belajar lebih banyak bahasa
Zhafita Khansa Fikri Ibrahim,4,karena duolingo aku jadi pintar bahasa inggris makasihh kamu emang yang terbaik💝💜
Abidzar Khalifah,5,ini membantu nilai bahasa Inggris saya jadi bagus
Jovita Lala,5,bermanfaat banget aku sukaa🤗
RIAN AFDAL,5,mantap man
Tatik Harwining,5,"aplikasi ini sangat bagus, awalnya cuman coba coba tapi lama lama main terus, sampai aku ngajak adek aku buat donlod aplikasi ini, jadinya adek aku juga ketagihan main ini sambil belajar🔥🔥"
Lia Nisa,5,sangat bagussss
Lolita Irene Siahaan,4,"aplikasinya bagus buat saya belajar bahasa Mandarin, tapi ada di bagian 2 unit 2 latihan 3 (latihan Hanzi) yg harusnya 特别 artinya sangat tapi pas saya pilih jawabannya salah, dan itu jawaban nya ada 2 yg tulisan sangat jadi saya bingung pilih yg mana tapi aplikasi nya tetap bagus kok sama saya sudah kirim saran,terimakasih"
Meatha Senandika,5,sangat bagusssss
Mar Yati,3,sangat membantu
shofie rahmah,5,sangat gbut
Euis Juki,5,pelajarannya seruu banget trus juga bisa menikmati waktu kosong loh pokoknyaa seru banget dehh harus cobaa!!!
Ummu Syarof,5,bagus banget 😙😙 jadi makin semangat belajar bahasa rekomen sih buat yang pengen bisa bahasa
Stefany Cindy,5,aku jadi bisa berbahasa asing
Alby Rizqi,5,bagus banget dan bahasa²nya byk
Op Po,1,"kenapa di saya tidak ada catur ,padahal udah di update tetap saja tidak ada"
Salman Al farizi,1,"di atur khusus b.inggris ya? aku lgi blajar bhs jepang tapi penutur kata nya b.ing, gabisa b.indo kalo bukan blajar b.ing, jdi maksudnya harus bisa bhs inggris dulu ya disini baru boleh blajar bhs lain? ini srius ga di notice? dri b3 gw turunin ke b1 deh, g bgt layananny"
Adek Dedek,5,"bagus banget melatih otak aku udh hapal b China dan b inggris dll aku suka banget ini berguna!dan aku sangat menyukai nya tapi sering iklan Ih tapi gapapa aku ret 5 aku suka dah intinya aku syukahh""🤸🏻‍♀️😛💦🤭😍🙆🏻‍♀️👀"""
Daffian rizky,5,this is good apk study
BAYU DWIKA S,5,Ok
siti fatimah,5,bagus
Zaki ?,5,ok utk bljr bhs asing
Jimer Ganja,5,sangat bagus untuk anak anak
Raminah Minah,5,seru dan ada kemajuan
Kian Khalid,5,bagus dan bikin mikir
Divya Gayatri,5,good
Lutfiani hasanahh,5,"jadi ngebantu banget bisa bahasa Inggris aku aja selalu di kasih nilai 100 setiap kali belajar bahasa Inggris, loveyou pokoknya buat duolingo 💚💗😻"
Haji Abdurrahim,5,👍👍
Maria Hartati,5,aplikasi ini membuat saya menjadi pintar dan mendapatkan rangking 3
Agus Margono,5,seruh bgt duolingo
marina Bks,5,aplikasi duolingo sangat membantuku dalam belajar bahasa bahasa tersebut dan bisa berlatih menggunakan suara dan berlatih menulis bahasa tertentu aku sangat menyukai aplikasi duolingo
Ahmad Farih Mahbubi,5,nice apps to learn
Olla Khaira,5,"ini membantuku untuk belajar bahasa baru aku sangat senang karena sudah bisa berbahasa Inggris walaupun cuman kata kata yg umum dipakai seperti hello, goodbye, thank you, coffee, water, milk, sugar, and, with, dan lain-lain"
Dodo Widodo,4,okelah
Nur Hasanah,5,bagus banget
syamsu hadi,5,"can make children smarter in learning other languages and no need to play games anymore if there is Duolingo, children can become smarter"
yuddy thio,5,bagus bgt di sekolah membantu aku dalam pelajaran mtk
fahira hy,2,"ni apk si lumayan bgs buat belajar, TAPI APK INI PEKAK BGT PLS? gw ngomong yg bener malah gak didenger, apk ga jelas, mana juga semisal kita baru bgt belajar bahasa tersebut, ga diajari dulu kosakata yang basic nya, malah langsung soal, emang aneh apk ini"
M Yani,5,bikin aku naik drastis dari yang nilai nya 74/71 jadi 97
ika pratiwi,5,bagus banget apilkasi ini aku jadi bisa semua bahasa berguna banget untuk yang mau belajar 🤩🤩🤩🤩🤩
Najwa Aja,5,bagus buat belajar
fazrulkasep fazrulkasep,4,ini aga seru tapi kalau sekali gak di mainin pasti udah ngambek
Annisa Putri Salsabila 05,2,"kocak suka banget ga denger ni aplikasi, gw blm ngomong jg udh lgsg salah apa coba, baru pencet tombol mic nya padahal kocak bgt dah butut"
Defri Pengasihlama,5,gua jadi bisa bahasa yang saya tidak ketahui
Ricoirwan Ricoirwan,2,bagus banget mudah buat belajar
Malika,5,bagus
Kadek Erik,5,sangat membantu dan mudah di mengerti
Murni,4,"Duolingo hebat! Bisa pelajari banyak bahasa lho! Walaupun kadang energinya habis.... tapi gapapa, yang penting kita belajar di Duolingo!"
hilya alesha,5,seru aku jadi bisa belajar banyak pelajaran dari duolingo
Aqilah Fauziah,5,ini sangat seru untuk belajar
Antoineyzi Kinanthi,5,kita bisa belajar dengan seru dan menyenangkan bisa nambah teman dan mendapatkan ilmu baru aku suka sekali dengan duolingo sekali belajar langsung tau itu benar itu salah thanks ya duolingo makasih ya love youuuuuuuu semoga sukses ya duolingo dan pantang menyerah ya bye thank you ya we love you duolingooo love you
Adiding Mulyana,5,membantu
Aufar Aufar,5,sangat cocok untuk saya
Tashawn Thomason,1,"Aplikasi bagus gratis tapi banyak bug, dan mendukung kaum pelangi sangat tidak rekomendasi untuk anak anak"
