user_name,score,content
Hasmar Husein,1,saldo saya hilang 500000 tanpa ada konfirmasi dari saya tidak ada tindak lanjut dari apalikasi DANA mulai detik ini saya berhenti mwmakai aplikaai ini
Fadilah,2,"ya tuhan susah betul. untuk pemindahan akun atau pengganti an nomor karena kartu hp saya hilang, dan tidak bisa uang sudah tertahan diakun dana. apakah jaminan uang kembali itu hoax aja diakun dana sdh berapa kali mencoba sampai sekarang juga gak bisa pihak dana plisss kasih nomor wa yang resmi. bisa saya hubungi"
Terbangan Official,1,"KATANYA SEMINGGU JADI QRISNYA , TAPI INI UDH HMPIR 2 MINGGU BELM ADA JUGA , HADEH"
Dean Anugerah,5,good
Chika Chotimah,5,👍
Adi Mokos,5,sangat bangus
Wahyu Wahyu,5,mempermudah
Yuli thea,5,Aplikasi'y bagus sangat membantu dan aman
Intan Permata,5,sangat baik
Juliyanti Anggiee,5,semoga secepatnya bisa aktivasi dana cicil
Asep Rudi,5,mudah dan cepat
lia muharam,5,transaksi jdi lebih cepat dan mudah
Bang bHu,5,MANFAAT BANGET
aliasimatupangbabaro lia,5,"bagus,ngk perlu pakai Bank,dh moderen 🙏💪"
Mimin Mon,5,Dana sangat membantu saya
Albut sakil,5,Okk mantap
Peci Bob,5,👍
cut intan,3,"Akun saya bisa login tapi udah berbulan-bulan nggak bisa transfer, isi pulsa, dan terima uang. Saldo masih 5 ribu. Ini kenapa ya,? Mohon bantu buka pembatasannya. jika tidak bisa di gunakan untuk apa juga aplikasi ini. jika akun ku sudah membaik, akan saya berikan bintang 5."
Mhd Alfi,2,cara menghapus riwayat transaksi dana
Aspiyati Bancin,5,"terima kasih akun dana ini benar-benar membantu Banget, memudahkan semuanya 🥰🫶👏✨"
Banban Bandit,5,ok
Nopriadi Kepalo_Rajo,5,kenapa dana cicil gak bisadipakai padahal limit tersedia sudah 2bln ini
Basri Ambar,5,keren top
Kamalrama Dani,5,apk nya bagus sih buat top up 🌚 tapi pas gw mau ambil hadiah di dana deals malah ngeleg jaringan gw Udah enak banget loh 🌚
sastia gayatri,5,keren
Andi Novi,5,mantap
ant zyyn,1,"BURUK SEKALI! beli pulsa pakai voucher setengah harga, pas dibeli vocher nya ternyata gabisa dipakai! minta bantuan cs nya 2 hari gada kejelasan.. malah disuruh beli lagi kan bodoh"
Marvel Raditya,5,sangat membantu transaksi keuangan
Jakson Saat,5,mantap
Edo Freeline,5,ok untuk usaha
KHOIRUL IHWAN IWAN,1,APLIKASI TIDAK AMAN SALDO SAYA 1JT SAYA PKE 50RB SISA SALDO YA MALAH JDI 672RB😡 PADAHAL DANA SAYA PREMIUM KE AMANAN BAGUS SANDI CUMA SAYA YANG TAU KOK BISA GITU??
Fathul Rojin,1,"dana cicil ny GK bisa di pakai, padahal dh lunas, tapi malah GK bisa di gunakan sama sekali ! aneh banget"
Dimas Rahmatulloh,5,mantap
Ribut santoso12,5,sangat membantu sekali
Syarul Ridah,5,dana cicilan saya tidak bisa di gunakan
supi ati,5,bagus
Riko,5,sangat mebantu
Hikmah Eska,5,sangat membantu trimakasih dana semoga sukses
Abdan Ahmad Ramdhani,5,sangat berguna
Sayekti Yekti,1,bagus vitur yg dlu mau pindah akun saldo akun lama otomatis pindah sekarang gak bisa sangat buruk..jaman sekarang nomer suka mati karna kadang sering lupa isi pulsa sekarang sudah banyak pake wifi rumah..buat dana tlg fitur pindah akun premium lgsung sekalian saldo akun lama ikut ke akun baru...
Johan hian,1,sebelum upgrate tertulis tanda paylater...sekali upgrate barusan malah gak ada lagi...padahal pake app dana udah tahunan...Dlm 1 bulan sering melakukan transaksi penuh... chat admin nya dana cicil jawaban nya ngawur...teman saya cuma pake 3tahun aja udah ada dana cicil nya...semakin hari bikin gak jelas ini app Dana...SANGAT MEMBAGONGKAN!!!!
Dahlah Males,4,"tingkatin lagi keamanan nya,dan bug nya perbaiki,jangan terlalu banyak fitur ga berguna,ngelag jadinya. ."
nabila ahyar,5,keren
Annisa. Dwi Riski Alamsyah,1,"sudah 2× saldo saya terkuras habis dgn transaksi yg tidak saya lakukan sama sekali,, mencoba melaporkan Ke Dianaa di menunggu 7 hari dah hasilnya pihak Dana tidak mau tau dan sesimpel ituu kahh pihak Danaa ketika pengguna aplikasinya mengalami hal seperti ituu,z dan trimksh buat Dianaa yang menyuruh saya menunggu 7 hari kedepan yg mana hasilnya bakalan sama saja seperti yg pertama kali hal seperti ini terjadi ke akun dana sayaa"
Jaya Kisan,5,bagus
M.Althaf Alfatih,5,👍👍👍👍👍
Jwita Laoli,5,sangat m
Fahyun Wirna,5,sangat bagus
Cilok Kabita,5,bgus sekari
Revan Gusti,5,ok
Yulia Eni,5,maantap
Intan Agustin,2,"saya punya dana 61rb trs TF 25rb ke orang,terus kok sisa 16rb sih gmn ini"
Duta Insomnia,4,DANA CICIL SUDAH ADA LIMIT NAMUN TIDAK BISA DI GUNAKAN KENDALANYA DI MANA??
Adi Setiawan,1,apk abal abal parah
Kamal Saja,5,mantap
Jarot Lubis,5,sangat mudah cocok untuk semua transaksi
Bang Jay,5,bagus poreses cepat
Siti Yuniar,3,tidak ada fitur dana cicil
Ede Anugra,4,mohon aktifkan fitur dana cicil saya
AMAD NEKK,5,👍👍😎
ISMAN Doni,1,"aplikasi yg tidak bisa membantu, karena aplikasi ini bisa di bobol sama orang yg tidak bertanggung jwb dan tida ada solusi dari pihak aplikasi nya sendiri yg ada prtanyaan nya di bolak balik sama pihak apk ini padahal jelas"" pengguna apk ini melaporkan bahwa saldo di apk nya ad 500ribu dan tiba"" ada yg ngambil di belikan nya ke pulsa saldo saya, dan laporan saya ke pihak aplikasi hanya mendapatkan jwbn yg di putar"" tida bisa membantu, aplikasi macem apa ini"
Taming Fit,5,bags sekali
Indra Yandi,5,sangat sangaaaaattttttt meeeeeeeee
Ahlul Wafa,5,sngt membantu
Fira Dafi,5,oke
Dewa Syahputra,1,"Dana cicil nya udah dilunasi kok gak bisa dipakai lagi ,buat kecewa . setiap ada kebutuhan mendesak selalu tidak tersedia"
Zaki Fatan,5,tolong batu saya dana cicilan saya gak bisa
Deni Ni,5,sangat bagus
Anusudrun Sudrun,4,saya senang gunakan aplikasi Dana ini aman terkendali
Fhico Zeus,5,ok
Gatot Teguh Arip Arianto,5,baik dan aman
Anisa Rahmafitri,3,aneehh ... bisa2 nya saldo 241 ribu transaksi 30 ribu lewat qriss saldo sisa 181 ribu .. koq bisa transaksi ku jadi ganda
iwan,5,ok
Alfrianto DM,5,"sangat,,sangat membantu dalam proses menabung uang, dan mudah cara penggunaannya..."
Sugeng Wahono,5,sangat baik & sangat membantu
mad usman,5,Sangatta membantu
Septian Dwi cahya,5,sampai sekarang menggunakan DANA karna membatu bertransaksi dan memudahkan
Fery cuwe,5,kenapa ya sekarang dana cicil nya ga bisa digunakan
Rian,1,gimana bisa buka tanpa ada passkey
Ayu Thea,1,DANA APLIKASI SAMPAH KAGA GUNA ADA DAN CICIL KAGA BISA AKTIVASI PAKE DANA TIAP HARI JUGA
Naufal Nurfadilah1223,5,thebesttt
Indra Supriyanto,5,belum ada kendala
Iis Ego,1,parah banget saya ga bisa kirim uang padahal akun saya udah jelas jelas terferipikasi jadi akun premium tapi tetap ajah ga bisa kirim dulu normal normal ajah pas udah upgrade malah ga bisa di gunakan
Arosta Sidabutar,5,bagus
Basid United,5,mantap
siii kalcerrr,1,"jujur kecewa ni apk minta sy untuk ikhlas terus terlalu banyak meyakinkan dengan fitur keamanan dan jaminan uang kembali TPI setiap sy ketipu, transaksi yg tanpa seizin sy mlh di konfirmasi saat sy minta agar transaksinya di batalkan dan kembalikan uang sy Mereka sama sekali GK bisa membantu dan hanya memberikan Nasehat tentang maraknya penipuan,yg puhdl jelas2 mereka Tau GK semua karna kelalaian kita,kita GK tau teman saudara atau siapa kah yg pake hp trus masuk situs penipuan atau apakah itu"
ade saputra,5,simple
Rendi Randi,5,sangat bagus
Abah mex Abah mex,5,sangat baik
Anddrian Depp,5,fitur dana cicil saya sudah ada tetapi tidak bisa aktifasi
Iqbal Ramadhan,5,dana cicilan
Aregar Dom,5,mantap
Distributor Pull,5,bagus
Muhammad ali shofan,1,"itu mybills tiba"" ada tagihan pulsa.. pdhal kagak pernah ngisi pulsa lewat dana"
Shanana Pangestu,5,bagus
jat fendi121,5,jos
Umaedi,1,"apk dana ini kaya gk ada yg ngembangkan malh robot yg di pake, uang saya hilang tapi tidak bisa kmbali cara tutup akunya gimna ini"
Edy Sunarto,3,limitnya tolong d tambah
Dodk,5,ok
Anggi Jembaout,2,di aplikas dana saya tidak ada dana cicil nya
Sabaruddin Ritonga,5,mantullll.....
Yanuar Satriya,1,baik
Andhra Ndro,4,sangat bagus
Lily Saragih,5,👍👍👍👍👍
Rizky Adit,1,ga jelas saldo tiba tiba ilang
Gunawan Gunawan,5,bagus in aplikasi yang lagi hot dan viral
Briday 420,5,nicee
Hanif Riski Saputra,2,mohon maaf min tolong permudah penggantian nama akun dana bisnis🙏
Ian Tingkon,5,sangat nyaman pake aplikasi dana
Dwi Jaya,5,sangat membantu
Ridan Putra,5,ok
"Putri Era Santi, S. Farm",5,limit dana Cicil saya tersedia tapi tidak bisa di gunakan padahal selalu transaksi tolong di bantu
Arsya Inara,5,gk perna dapat dana cicil
Danis Dania,5,bagus bisa simpan dang kirim
Tanah Liat,1,asisten dana tidak membantu
Edi Siswanto,4,bagus
zuha15,1,aplikasi gak jujur di voucher dituliskan hadiah Rp5000 cek in selama 7 hari nyatanya 50 rupiah
dedi anto,1,"aplikasi menguji kesabaran banyak transaksi gagal QRIS tidak bisa ngebaca, kalau transaksi lama betul terlalu banyak aturan yg mengharuskan upgrade ke dana premium lah lomat"
Kurni Awan,5,sangat membantu
US_ IND,1,"semakin aneh ini aplikasi, semakin banyak fitur semakin tidak berfungsi... sekarang malah tidak bisa melakukan pembayaran melalui Qris, dan aplikasi yang ditautkan ke akun DANA sendiri"
Indea Indra,5,akses dana cicil
Bojenk 1989,5,saya tidak bisa menambahkan kartu bank..tolong di batu.
Muhammad Yasir,5,mantap
El Kapitano,5,bgus
Indra123 Indra,5,"saldonya kadang"" bisa hilang min gimna"
Habibi Nibih,5,👍
hanafi afi,5,ok
Maucai Firaku,5,bagus
Jamal Uddin,5,bagus
Abah Aa,5,👍🏻👍🏻
Afikah Dwi,3,"tolong dong dana cicil saya sudah muncul tapi kenapa blm bisa di gunakan sedangkan transaksi saya sudah besar,kalau dana cicil saya ga bisa idigunakan percuma ada juga blm dapet digunakan dana cicil saya kapan sih blm bisa digunakan tolong dong jika ga bisa digunakan buat apa ada diakun saya"
Supriadi Deden,5,sngat bagu
Muhammad Jidar,5,bagus tapi gk muncul dana cicil
Sriyani Frahesti,5,mantap tp gak bisa buat kirim uang
INDRA AMSAL,5,sangat membantu/mempermuda
Aliakbar Lubis,1,kenapa akun saya gak ada fitur dana cicil padahal udah premium akunnya
"Takdir,503 Takdir",5,cara login akun dana tampa kode otp
Zai Rahmi,5,menyenangkan
Pppp 1,1,"sudah ketik nomor benar malah tiba tiba direkomendasikan nomor baru dan lama,al hasil saldo saya hangus dan tidak ada penolong an sama sekali, padahal nomor yang di tuju sudah tidak bisa dihubungi"
Wiwin Winda,5,aplikasinya LBH bagus
Rosid Rosid,5,mantap
AAN ANDRIYANA,5,full ok aplikasinya
Rendi 22,5,bagusss
06 Salom,5,tolong buat ini aplikasi.. kalau HP hilang kartu hilang.. bagaimana cara agar bisa login di HP baru..
mhmmd riffki_,1,"kagett aja gitu dana pacar saya ilang tiba tiba di dana,tolong bantuannya dong,dicek mutasi gada mutasi transfer"
Hata,5,dana cicil nya saya ngk bisa di pake
Arman Nov,5,Bagus
adit Gz,5,good
Risham,5,mau smaplay palylater benar
Adi KLK Lorong sunyi,5,mantap dana
ANDI BASARUDDIN,3,"lumyan baik , tpi akau kompalain nya untuk kalau mau masuk di aplikasi lama sekalii min biapun kalauuu jeringan dah bagus lambat bnget masuknya"
Ratu Ibun,2,kenapa punya saya g ada dana cicil
Cirebon Timur,2,aku udh Lama pake Dana tapi sayang Qriss aku gk bisa padahl butuh buat usaha. udh coba daptar Dana bisnis retep ajh gk bisa padahal aku udh nunggu 1 bulan nyampe sekrang gk bisa juga. alasan Qriss mu masih dalm percetalannn. Mau sampai kapan weyyy
suliani,5,good
Lang Lang Buana,5,bagus
Mi Ka,5,sangat membantu dekali
Eky Elven,3,"saran, tolong di kasih fitur pinjaman, bayar nanti, atau saldo gratis"
Jay Kece,5,terbaik
Muhamad Dayat,5,wow
Ahmad Suwardi,2,apk nya sering keluar sendiri. apa solusinya
Muhamad Rizz,5,aplikasi ini sangat berguna
Opan Boo,5,dana cicil tolong
Pahri Purdiansyah,2,gimana sih dana ini. gak aman bangget. dana saya hilang. tiba tiba ada notifikasi masuk metode mebayran berhasil padahal saya sedng tidak melakukan transaksi apa pun. dan tiba tiba saldo nya kesedot. jujur saya kecewa padahal saldo itu untuk membayran barayan saya untuk tes
Dada Rizal,5,Aplikasi ke uangan yg sangat lengkapp
Jasuli Cokker,5,👌
Ariel Noah,4,bintang 4 dulu
Safardin 25,5,berkualitas dan bagus
Raden Tabah,5,"good, cepat dan puas"
Adnan Purnama,4,semuanya dari fitur dana bagus lah nah kenapa saya kasih 4 karena saya aa main game ocean kok gak naik naik sih koin nya padahal dikit lagi mau nyampe tapi tetep stak nya di 7 899 dan 399 ada apa ini
hati laskar cinta,2,"tolong di perbaiki lagi bos,, kalau motong saldo akun dana cicil harus ada bukti pemotongannya dari aplikasi. saya kasih bintang ⭐⭐ dulu sampai ini di perbaiki lagi.."
Egoy Supriadi,5,sangat puas juga aplikasi nya juga cepat
KyyIkyyy``,5,good
muhamad bisri,5,Alhamdulillah sangat membantu
Wayan Naufal,3,Bagus
Tya Aulia,5,dana sangat luar biasa
Mari Ayamah,1,APLIKASI TERJELEK YANG PERNAH SAYA PAKAI YA DANA INI .MENDING PINDAH AJA MASIH BANYAK DOMPET DIGITAL YANG LEBIH AMAN DAN AMANAH 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎
Syarif Hidayat,1,"stop, jangan pake aplikasi ini, merugikan kek yg saya alamin, tiba tiba akun terduplikat bisa 2 nomor dengan 1 NIK, akibatnya saldo hilang, sudah ke pusat bantuan lewat apk dana, email, medsos nya pun gaada yg bisa ngasih saya penjelasan atas kerugian ini. mengecewakkan sekali ! 👎"
Aquu Naww,5,bgus
azka satya,5,piltur nya bagus tpi sayang kok punya saya gk ada dana cicil nya y
arga hutabarat24,5,positif
Syafiudin Syafiudin,5,sangat aman
Askabbb,1,udah upgrade tapi masih di suruh upgrade
andika ariwibowo,5,sangat membantu
Ming Ming,5,"oke untuk saat ini, pelayanan cepat mudah gampang da bisa akses dimnapun transaksi cepat mudah aman"
Tom Raditya Ekatama,4,dana app praktis untuk transaksi dimanapun berada dan mudah digunakan oleh siapa saja
Ayahnazihad11 Zihad11,5,ok
Keramo Sakti97,5,sangat bagus
dedy irawan2003,5,mantap
Purnama Hidayat,5,mantap
Jessika Leviana,5,bagus
W. Setiawan,5,sangat puas
Najiyyullah Sabiq,1,"asisten dana sangat buruk, saya sangat kecewa karena tidak bisa membantu saya, uang saya hilang tidak ada rasa tanggung jawab"
Arman Syah,5,mantap
Dimas Saputra,5,dana instan GK ada
Andiat Reindaman,3,tolong munculin pitur dana cicil saya
Ar Man,5,tolong bantu dana cicil saya belum muncul.
Dikha Fe,5,bagus bnget buat nyimpen uang
Pcxhonda Honda,5,"mudah mudahan seperti akun dana org lain,,ada fitur dana cicil,,jadi kalau terdesak gak susah cr pinjaman SM orang lain 👍👍👍🙏"
Anwarie son,5,yeahh
reza Muhammad,4,Saya kasih Bintang 3 aja dulu karna saya selalu gagal dalam pemindahan akun udah berbulan bulantapi tidak pernah berhasil
Fakhrizal Ahmad,1,setelah di update malah aneh nih aplikasi makin kesini makin gak jelas... dana instan saya sekarang ngga bisa di gunakan padahal udah lunas dan ngga pernah telat tolong di perbaiki dana instan saya dan tolong dana intan saya jangan di kaitkan di adakami semenjak dana instan di kaitkan di adakami udh 2 bln dana instan saya ngga bs di gunakan kalo sampe dana instan saya ngga bisa di gunakan kmbali saya uninstall ngga mau lagi pake dana
LathifaZayana,3,dana cicil saya tidak bisa dipakai
Nyai Iyam,1,nomer saya sudah tidak aktif hp di riset mau masuk akun dana ga bisa udah coba hubungi Diana sampe saat ini gada jalan keluar untuk maslah ini. makasih nya masih ada saldo di akun lama
Aldi Nugraha,1,dana enggak ada perbaikan minta bantuan ke sistem Diana siap membantu malah ngawur pokoknya dana parah banget 2026 sekarang tidak di rekomendasikan untuk sekarang sekarang parah
Patra Foes,1,yang ini belum update ini
Hanzo Afz,1,"gjls ajg, saldo tau2 ilang untung ga trllu bnyk. apk ap ini, pdhl dah 3 taunan mke, kmren tau2 ilang pas cek saldo"
Yoga Yoga,5,bagus untuk transaksi namun di akun saya tidak ada dana cicil nya
Suwartin,3,good
Agung Wahyudi,5,dana saya dibajak orang menggunakan aplikasi ini.
Helmy Radjawane,5,"sangat bagus, dan membatu"
Geyafauziah Geyafauziah,5,ko ga muncul juga dana cicil yah ya
Mas Mario,1,"susah banget orng mau tf ke temen, malah gbisa karna terlalu banyak transaksi harus sabar lahh apaa lahh, padahal udh coba 1jam"
Khairul Faris,5,aman dan berkualitas
Ronald preacher Isa,5,bagus
Roni Gunawan Gunawan,3,pake dana emang ok
Naruto Best,5,melebihi bagus
Sugiyonto,5,Is the bezt
Ahmad Musalim,5,sangat membantu
Ahmad Suyuti,5,sangat cocok untuk di gunakan
kristopan malamtiga,5,"Aku suka pakai aplikasi ini,, Sangat membantu, ka knp dana aku ngak bisa kirim uang sama isi token"
FHS Official,4,muncul kan dana cicilannya laaahhh
Azhari Saja,4,"Belum bisa dana cicil, padahal udah lama makenya, dan selalu transaksi tiap bulannya"
Pur Wanto,5,Sukses terus
Yusron Han,5,bagus banget aplikasi.y....
Wawak Muhammad,2,meyenangkan
Ade Candra,3,mantap
Novi Anah,5,mantap dana
Apriliansyah 1986,1,percuma ada dana cicil susah lunas tapi tidak bisa di pakai mending hapus aja fiture dana cicil nya gak ada manfaat dan fungsi nya
Ahmad Pauji,3,"haloo min mau ngasi saran aja, mending untuk akun dana yg tidak di pakai dalam waktu 3-6bln hapus data ktp, karena kebanyakan akun yg lama tidak di pakai di sebabkan oleh hilang handphone dan seluruh akses login, jadi ketika mau bikin akun baru dengan ktp sama itu sangat sulit jadi tolong untuk pihak dana"
Juned Juned,5,bagus
Maman Aong,5,baik
engkus saputra95,5,mantap
Rizwan Fauzi,5,sangat mudah bertransaksi
Abuya Syafrudin Hua,5,Aplikasi yg super bagus
Muhammad ian fian,4,ok
Akbar Ramadhan,2,"halo developer dana,saya ingin mengajukan keluhan, kenapa ya limit TF dana tidak ada batas aja gitu, soalnya kan yang mau TF ke orang lain tapi udah limit kan gimana,sama satu lagi,kalo bisa dana+ nya jangan pake KTP,saran aku sih ganti aja ke kk,biar orang ngga kesusahan saat ingin mengupgrade dana!"
Maulidia Nur cahyani,5,sangat baik
Rasya Alr,5,Tidak bisa aktivasi dana cicil
KANGMUS ALBANTANi,5,manteep
Rish Asep,3,sudah bertahun tahun pake dana premium tapi pitur gitu gitu aja.
Sarah Zell18,5,mempermudah
Jancok Pristel,5,"aplikasi nya bagus , kalo gk bawa dompet kan bisa CRIS , pokoknya mantap dehh , apa lagi buat para remaja-remaja Indonesia mantap dehh 😅😅🙏🙏"
Ilham Alfarizki,5,sangat puas
Zulkifli Zul,5,sangat baik
MazsGee,2,hapus fitur dana cicilnya percuma kalo gabisa di gunakan bikin orang ngarep!!!
Lilik Lilik,3,cara mengaktifkan kan dana instan gimna ya
Latif Abdul,5,menghapus akun dana
farisya Rianto,5,BagusMbatu
Riyan Iyan,5,bagus
Ady Indarto,2,kok dana cicil sya gak muncul ya
Baron,5,suka
Ade Renuss,5,mantap
Fazril Juliana,5,tidak bisa dana cicil
Desi Sidabutar,5,bagus
rohman,1,"aplikasinya bagus tapi sayangnya kemannya kurang. uang saya udh berapa kali tiba berkurang padahal tdk asal pencet link dan TDK di daftarkan ke apk yg GK jelas. semoga lebih di tingkatkan lagi keamanannya, terimasihhhh!!!."
Revan panggabean,5,bagus
putriwulan simang,1,Aplikasinya keren cocok buat sy
Yang riset Semoga rezeki ny macet,1,di batasi saat mau top up game
Papua Selatan,3,bagus
Rendy dvn,5,ada dana cicil lebih mantap sih xixixi
Yatin 019,5,ok bosku
Cecep Ari,5,bagus
Zacky Aulia,1,WOIIIIII BARUSAN MAU BAYAR LEWAT INI KNP TIBA2 DISURUH UPGRADE PREMIUM MULU TOLONGLAHH🤬🤬🤬🤬🤬🤬
supriana kasih,5,Substansinya sangat membanrtu
Suandy wijaya,4,👍
Rudy Surandy,5,👍👍👍
Ahmad Fadil,5,akusuka aplikasi
Januri Ali,5,mantap
M.aditya adit,5,mantap
Bisma Sodik,5,bagus
Ali Rahman,3,"ko gak bisa buka aktifitas, otomatis gak bsa kirim bukti"
Prayogo Pangestu,5,mantap mohon dibantu proses dana cicil kak
Susantri Toni,5,sangat bagus
Cecep Supriyadi,5,punya saya ko nggk bisa pake dana cicil yah😆
Djunaidi,5,sangat berguna dan bermanfaat
Ari Hidayatullah,1,kirain di update makin kenceng eh taunya gk bisa masuk masuk
Manila Nila,5,bagus
DERIN Sobirin,5,bagus
Deden,5,sangat memuaskan
Aci dece,5,cepat n gak ribet
Maxwell99 Saouza,5,aktifkan dana cicil
Reffli Maulana Ucokrefli,5,luar biasa bagus
Mrio alarm,5,sebaiknya setiap transaksi kirim konfirmasi ke Whatsapp biar lebih aman...
Ulfa Rahmawati,5,cek aktivitas transaksi selalu pending.
Kembar Nakal',3,cukup baik
Yati Sundari,5,luarbiasa
Syaiful Arif,5,pakai dana memang gak bikin ribet dan sangat simpel pembayaranya
Jefri Bakung,5,saya mau mengajukan fitur dana cicil dana saya
Agus Maidi,5,oke
Dear Paruhuran,4,good
Nurhasanah,5,aman damai 🤭🥰
Agus Sutanto (Abee),5,👍
Re re,5,kenapa dana bisnis saya tidak lolos salahnya dimana
Arif Bewok,5,bagus
Hidayat,5,sangat puas nafsu ku 😹
Sodikin Pakwo,5,tolong dana cicilnya di perbaikin lagi
